,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
7861,Parel,18.99,72.84,The Sahib Room & Kipling Bar,18.99433338351496,72.82384950789341,Indian Restaurant
7862,Parel,18.99,72.84,Francesco's,18.995435242986712,72.82496433065423,Pizza Place
7863,Parel,18.99,72.84,Bombay Canteen,19.00341017043938,72.82781561443936,Indian Restaurant
7864,Parel,18.99,72.84,Pronto,19.002964587580866,72.82891240067758,Italian Restaurant
7865,Parel,18.99,72.84,Koko's Kitchen,19.002569280154802,72.82767186449271,Asian Restaurant
7866,Parel,18.99,72.84,Todi Mill Social,18.999137740589088,72.82987425936014,Café
7867,Parel,18.99,72.84,Gajalee,18.994493074691302,72.82440446200073,Indian Restaurant
7868,Parel,18.99,72.84,Blue Tokai Coffee Roasters,18.989441319127916,72.82533717622034,Café
7869,Parel,18.99,72.84,Shizusan Shophouse & Bar,18.995505343152658,72.82599944109083,Asian Restaurant
7870,Parel,18.99,72.84,Persian Darbar,18.976055278875254,72.8336433634414,Indian Restaurant
7871,Parel,18.99,72.84,Subway,18.99511443877421,72.8250222905259,Sandwich Place
7872,Parel,18.99,72.84,Sarvi,18.96685250452282,72.82922116407411,Middle Eastern Restaurant
7873,Parel,18.99,72.84,Mad Over Donuts,18.995205240247778,72.82496298658846,Donut Shop
7874,Parel,18.99,72.84,Trupti,18.99467157396348,72.82372442848079,Indian Restaurant
7875,Parel,18.99,72.84,PA PA YA,18.994414593814927,72.82420804246968,Molecular Gastronomy Restaurant
7876,Parel,18.99,72.84,"And Chillies, Pan Asian Cuisine",19.006001212477063,72.8244652350638,Thai Restaurant
7877,Parel,18.99,72.84,Quattro Ristorante,18.994392354844518,72.8256360963289,Italian Restaurant
7878,Parel,18.99,72.84,Hornby's Pavilion,18.998140784419405,72.83841899820239,Restaurant
7879,Parel,18.99,72.84,Copper Chimney,18.98835720194232,72.81382790299645,Indian Restaurant
7880,Parel,18.99,72.84,Jaffer Bhai's Delhi Darbar,18.961417197216175,72.82337928586074,Indian Restaurant
7881,Parel,18.99,72.84,Ashok Wada Pao,19.02045513035771,72.83139138600464,Indian Restaurant
7882,Parel,18.99,72.84,Neel,18.980407099558455,72.82040255503206,Indian Restaurant
7883,Parel,18.99,72.84,Swati Snacks,18.96644170253803,72.81353124991814,Indian Restaurant
7884,Parel,18.99,72.84,Celejor,18.97584443166727,72.8236785218938,Bakery
7885,Parel,18.99,72.84,Francesco's Pizzeria,18.99538300512374,72.82515859335678,Pizza Place
7886,Parel,18.99,72.84,Gallops,18.981231454989828,72.81717834531408,Restaurant
7887,Parel,18.99,72.84,Aaswad,19.020453,72.837185,Indian Restaurant
7888,Parel,18.99,72.84,Shalimar Restaurant,18.958180122249892,72.83236650763473,Indian Restaurant
7889,Parel,18.99,72.84,Riso,18.99478675382933,72.82575199802368,Italian Restaurant
7890,Parel,18.99,72.84,Zaffran,19.00096040092635,72.82967025543715,Indian Restaurant
7891,Parel,18.99,72.84,Oven Fresh,19.023962405111245,72.83791159865079,Bakery
7892,Parel,18.99,72.84,Theobroma,18.970734914004037,72.80981586266414,Bakery
7893,Parel,18.99,72.84,Nature's Basket,18.9758750502239,72.80879775448842,Deli / Bodega
7894,Parel,18.99,72.84,Punjab Grill,18.994090029778707,72.82447105350454,Punjabi Restaurant
7895,Parel,18.99,72.84,Gloria Restaurant,18.97548454239597,72.83388434849309,Asian Restaurant
7896,Parel,18.99,72.84,Chinese Palace,18.972650375746568,72.81418652853344,Chinese Restaurant
7897,Parel,18.99,72.84,Cafe Free India,19.005673574673423,72.83097901950052,Burger Joint
7898,Parel,18.99,72.84,Café Madras,19.027721224984763,72.85519562611115,Café
7899,Parel,18.99,72.84,Slink & Bardot,19.01717044484786,72.81753199893562,French Restaurant
7900,Parel,18.99,72.84,Prakash- Shakahari Uphaar Kendra,19.02325383032543,72.8388492000297,Breakfast Spot
7901,Parel,18.99,72.84,Shree Thaker Bhojnalay,18.951216985262224,72.82832591412115,Indian Restaurant
7902,Parel,18.99,72.84,Sigdi Restaurant,18.970522543245263,72.8310336481102,Indian Restaurant
7903,Parel,18.99,72.84,Domino's Pizza,19.017,72.83,Pizza Place
7904,Parel,18.99,72.84,Delhi Darbar,18.961580689107752,72.82352680100172,Indian Restaurant
7905,Parel,18.99,72.84,Terttulia,19.0256377551095,72.83541620186854,Italian Restaurant
7906,Parel,18.99,72.84,Gajalee Sea Food @ Phoenix Mills,18.994501385991736,72.82445297884915,Seafood Restaurant
7907,Parel,18.99,72.84,Mainland china asia kitchen,18.994323115663583,72.82424903010732,Chinese Restaurant
7908,Parel,18.99,72.84,Muthuswamy's Arya Bhavan,19.02708378949544,72.8509120771071,Indian Restaurant
7909,Parel,18.99,72.84,Ram Ashraya,19.02809204657728,72.85172889717309,Vegetarian / Vegan Restaurant
7910,Parel,18.99,72.84,kirti vada pav,19.020524747822844,72.83122951512019,Snack Place
7911,Parel,18.99,72.84,D:OH,19.00599691622973,72.8269962654072,Café
7912,Parel,18.99,72.84,Mukkam Post Malwan,18.996683365143227,72.81645442072391,Seafood Restaurant
7913,Parel,18.99,72.84,Bhagat Tarachand Restaurant,18.951801999721898,72.83048598110027,Indian Restaurant
7914,Parel,18.99,72.84,Al Rehmani,18.961842975722288,72.8318178382764,Indian Restaurant
7915,Parel,18.99,72.84,Delhi Zaika,18.96184899547976,72.8311663573967,Restaurant
7916,Parel,18.99,72.84,Chaitanya,19.018373405620153,72.83277040306221,Seafood Restaurant
7917,Parel,18.99,72.84,Mani's Lunch Home,19.022698946049484,72.84950247577436,Indian Restaurant
7918,Parel,18.99,72.84,Candy & Green,18.974958,72.806143,Vegetarian / Vegan Restaurant
7919,Parel,18.99,72.84,Chatai Pav Bhaji Centre,19.02749453301234,72.85504639148712,Fast Food Restaurant
7920,Parel,18.99,72.84,Ayyappa,19.02889602124886,72.85340826237919,Indian Restaurant
7921,Parel,18.99,72.84,Mad Over Donuts - Breach Candy,18.970929574322874,72.80466914176941,Donut Shop
7922,Parel,18.99,72.84,China Spice,19.01774056917322,72.8313954249825,Chinese Restaurant
7923,Parel,18.99,72.84,Tibbs,19.025639237064432,72.83967452959295,Fast Food Restaurant
7924,Parel,18.99,72.84,symphony,18.963346739565118,72.81025132774622,Restaurant
7925,Parel,18.99,72.84,Afzal Restaurant,18.96984970032962,72.84066353875077,Indian Restaurant
7926,Parel,18.99,72.84,Mohd Ali Road,18.954751326725216,72.83319816783988,BBQ Joint
7927,Parel,18.99,72.84,Ambretto,19.028360967572024,72.84329075234466,Deli / Bodega
7928,Parel,18.99,72.84,Gulshan-E-Iran,18.948117926668065,72.83542708588257,Middle Eastern Restaurant
7929,Parel,18.99,72.84,Sharda Bhavan,19.026783363690182,72.85084053972544,Indian Restaurant
7930,Parel,18.99,72.84,Idli House,19.02773764778754,72.85630106821415,Indian Restaurant
7931,Parel,18.99,72.84,Rama Nayak’s Udipi Sri Krishna Boarding,19.02721419876251,72.85075235997445,South Indian Restaurant
7932,Parel,18.99,72.84,Right Place,18.971162547832463,72.80479718952274,Sandwich Place
7933,Parel,18.99,72.84,Café Mysore,19.027372545230648,72.85550399379161,South Indian Restaurant
7934,Parel,18.99,72.84,Fresh Catch,19.033178170789704,72.84209181798781,Indian Restaurant
7935,Parel,18.99,72.84,Soam,18.957492031614574,72.80888354503129,Indian Restaurant
7936,Parel,18.99,72.84,Palms - Catholic Gymkhana,18.94975999002401,72.82001852587977,Restaurant
7937,Parel,18.99,72.84,Francesco's Pizzeria,18.96478038379596,72.80463029311528,Pizza Place
7938,Parel,18.99,72.84,Pronto,18.975295158442606,72.81278254955731,Italian Restaurant
7939,Parel,18.99,72.84,Crystal,18.955930610388766,72.8120951495242,Indian Restaurant
7940,Parel,18.99,72.84,Oh! Calcutta,18.972467526216324,72.81563801608259,Bengali Restaurant
7941,Parel,18.99,72.84,Goa Portuguesa,19.03195501127334,72.84016054696124,Goan Restaurant
7942,Parel,18.99,72.84,Haji Tikka,18.960212639536078,72.83069898958891,BBQ Joint
7943,Parel,18.99,72.84,Vinay Health Home,18.95301089843378,72.82512881320312,Fast Food Restaurant
7944,Parel,18.99,72.84,Cream Centre,18.955504728100184,72.81318601567378,Mexican Restaurant
7945,Parel,18.99,72.84,Govinda's Vegetarian Restaurant,18.95745164319056,72.80999366135798,Indian Restaurant
7946,Parel,18.99,72.84,Sukhsagar,18.956065697702584,72.8134137609859,Snack Place
7947,Parel,18.99,72.84,Health Juice Center,19.02734023640312,72.85498008964143,Snack Place
7948,Parel,18.99,72.84,Maji Sagar,18.972683352131636,72.81468320244811,Fast Food Restaurant
7949,Parel,18.99,72.84,B. Merwan & Co.,18.96246347209398,72.81600477909575,Bakery
7950,Parel,18.99,72.84,China Garden,18.972304936503424,72.80630172616785,Chinese Restaurant
7951,Parel,18.99,72.84,Chinese-n-Grill,18.954864340418663,72.83380395481826,Chinese Restaurant
7952,Parel,18.99,72.84,Café Noorani,18.977187310225997,72.81174624509663,Indian Restaurant
7953,Parel,18.99,72.84,Sushi and More,18.96513699842837,72.80395157815201,Japanese Restaurant
7954,Parel,18.99,72.84,Status Restaurants & Bar,19.03214225116908,72.83911273765527,Chinese Restaurant
7955,Parel,18.99,72.84,Govindas,18.957467400710083,72.8098425904172,Indian Restaurant
7956,Parel,18.99,72.84,Kobe Sizzlers,18.95660470617759,72.81346491373459,Steakhouse
7957,Gowalia Tank,18.96245,72.809703,Swati Snacks,18.96644170253803,72.81353124991814,Indian Restaurant
7958,Gowalia Tank,18.96245,72.809703,Theobroma,18.970734914004037,72.80981586266414,Bakery
7959,Gowalia Tank,18.96245,72.809703,The Malabar Hill Club,18.954392250210518,72.8035103932751,Restaurant
7960,Gowalia Tank,18.96245,72.809703,symphony,18.963346739565118,72.81025132774622,Restaurant
7961,Gowalia Tank,18.96245,72.809703,Jaffer Bhai's Delhi Darbar,18.961417197216175,72.82337928586074,Indian Restaurant
7962,Gowalia Tank,18.96245,72.809703,Soam,18.957492031614574,72.80888354503129,Indian Restaurant
7963,Gowalia Tank,18.96245,72.809703,Francesco's Pizzeria,18.96478038379596,72.80463029311528,Pizza Place
7964,Gowalia Tank,18.96245,72.809703,Crystal,18.955930610388766,72.8120951495242,Indian Restaurant
7965,Gowalia Tank,18.96245,72.809703,Santosh Sagar,18.96117681964424,72.80142469483619,Fast Food Restaurant
7966,Gowalia Tank,18.96245,72.809703,Govinda's Vegetarian Restaurant,18.95745164319056,72.80999366135798,Indian Restaurant
7967,Gowalia Tank,18.96245,72.809703,Mad Over Donuts - Breach Candy,18.970929574322874,72.80466914176941,Donut Shop
7968,Gowalia Tank,18.96245,72.809703,Nature's Basket,18.9758750502239,72.80879775448842,Deli / Bodega
7969,Gowalia Tank,18.96245,72.809703,Chinese Palace,18.972650375746568,72.81418652853344,Chinese Restaurant
7970,Gowalia Tank,18.96245,72.809703,Cream Centre,18.955504728100184,72.81318601567378,Mexican Restaurant
7971,Gowalia Tank,18.96245,72.809703,Shree Thaker Bhojnalay,18.951216985262224,72.82832591412115,Indian Restaurant
7972,Gowalia Tank,18.96245,72.809703,Delhi Darbar,18.961580689107752,72.82352680100172,Indian Restaurant
7973,Gowalia Tank,18.96245,72.809703,Sukhsagar,18.956065697702584,72.8134137609859,Snack Place
7974,Gowalia Tank,18.96245,72.809703,Sarvi,18.96685250452282,72.82922116407411,Middle Eastern Restaurant
7975,Gowalia Tank,18.96245,72.809703,Right Place,18.971162547832463,72.80479718952274,Sandwich Place
7976,Gowalia Tank,18.96245,72.809703,Candy & Green,18.974958,72.806143,Vegetarian / Vegan Restaurant
7977,Gowalia Tank,18.96245,72.809703,Palms - Catholic Gymkhana,18.94975999002401,72.82001852587977,Restaurant
7978,Gowalia Tank,18.96245,72.809703,Govindas,18.957467400710083,72.8098425904172,Indian Restaurant
7979,Gowalia Tank,18.96245,72.809703,Shalimar Restaurant,18.958180122249892,72.83236650763473,Indian Restaurant
7980,Gowalia Tank,18.96245,72.809703,Sushi and More,18.96513699842837,72.80395157815201,Japanese Restaurant
7981,Gowalia Tank,18.96245,72.809703,B. Merwan & Co.,18.96246347209398,72.81600477909575,Bakery
7982,Gowalia Tank,18.96245,72.809703,Bhagat Tarachand Restaurant,18.951801999721898,72.83048598110027,Indian Restaurant
7983,Gowalia Tank,18.96245,72.809703,Kobe Sizzlers,18.95660470617759,72.81346491373459,Steakhouse
7984,Gowalia Tank,18.96245,72.809703,China Garden,18.972304936503424,72.80630172616785,Chinese Restaurant
7985,Gowalia Tank,18.96245,72.809703,Celejor,18.97584443166727,72.8236785218938,Bakery
7986,Gowalia Tank,18.96245,72.809703,Vinay Health Home,18.95301089843378,72.82512881320312,Fast Food Restaurant
7987,Gowalia Tank,18.96245,72.809703,Royal China,18.938715239156295,72.83293313173236,Chinese Restaurant
7988,Gowalia Tank,18.96245,72.809703,Gallops,18.981231454989828,72.81717834531408,Restaurant
7989,Gowalia Tank,18.96245,72.809703,Neel,18.980407099558455,72.82040255503206,Indian Restaurant
7990,Gowalia Tank,18.96245,72.809703,Copper Chimney,18.98835720194232,72.81382790299645,Indian Restaurant
7991,Gowalia Tank,18.96245,72.809703,Mama Mia!,18.957481183215904,72.8131199066688,Breakfast Spot
7992,Gowalia Tank,18.96245,72.809703,The Bayview - Hotel Marine Plaza,18.931876096865885,72.82303056777508,Italian Restaurant
7993,Gowalia Tank,18.96245,72.809703,Delhi Zaika,18.96184899547976,72.8311663573967,Restaurant
7994,Gowalia Tank,18.96245,72.809703,The Sassy Spoon,18.928425922468104,72.82251196171583,Diner
7995,Gowalia Tank,18.96245,72.809703,Gulshan-E-Iran,18.948117926668065,72.83542708588257,Middle Eastern Restaurant
7996,Gowalia Tank,18.96245,72.809703,Food for Thought,18.932030548104755,72.83166719005116,Café
7997,Gowalia Tank,18.96245,72.809703,Oh! Calcutta,18.972467526216324,72.81563801608259,Bengali Restaurant
7998,Gowalia Tank,18.96245,72.809703,Indigo Delicatessen,18.994498279390033,72.82375973512458,Deli / Bodega
7999,Gowalia Tank,18.96245,72.809703,Panchratna Jalebi House,18.954824968508206,72.81713096387607,Breakfast Spot
8000,Gowalia Tank,18.96245,72.809703,The Sahib Room & Kipling Bar,18.99433338351496,72.82384950789341,Indian Restaurant
8001,Gowalia Tank,18.96245,72.809703,Al Rehmani,18.961842975722288,72.8318178382764,Indian Restaurant
8002,Gowalia Tank,18.96245,72.809703,Mohd Ali Road,18.954751326725216,72.83319816783988,BBQ Joint
8003,Gowalia Tank,18.96245,72.809703,Pronto,18.975295158442606,72.81278254955731,Italian Restaurant
8004,Gowalia Tank,18.96245,72.809703,Dakshinayan,18.947881215816018,72.79735662773038,Indian Restaurant
8005,Gowalia Tank,18.96245,72.809703,Pizza By The Bay,18.933515653026742,72.823924806057,Pizza Place
8006,Gowalia Tank,18.96245,72.809703,Maji Sagar,18.972683352131636,72.81468320244811,Fast Food Restaurant
8007,Gowalia Tank,18.96245,72.809703,Kebab Korner,18.935090246815065,72.82402901317175,Indian Restaurant
8008,Gowalia Tank,18.96245,72.809703,"The Oriental Blossom, Marine Plaza",18.93160511562937,72.82312062346041,Asian Restaurant
8009,Gowalia Tank,18.96245,72.809703,Francesco's,18.995435242986712,72.82496433065423,Pizza Place
8010,Gowalia Tank,18.96245,72.809703,Trishna,18.928618767483165,72.83235598103688,Seafood Restaurant
8011,Gowalia Tank,18.96245,72.809703,Persian Darbar,18.976055278875254,72.8336433634414,Indian Restaurant
8012,Gowalia Tank,18.96245,72.809703,Catholic Gymkhana,18.94968068708717,72.82033307360804,Gastropub
8013,Gowalia Tank,18.96245,72.809703,Sigdi Restaurant,18.970522543245263,72.8310336481102,Indian Restaurant
8014,Gowalia Tank,18.96245,72.809703,Britannia & Co.,18.934683361330222,72.8401828706296,Parsi Restaurant
8015,Gowalia Tank,18.96245,72.809703,The J,18.9303738249949,72.82673394356861,Fast Food Restaurant
8016,Gowalia Tank,18.96245,72.809703,"Long & Short, The GastroBar",18.935054048809455,72.82401389773644,Gastropub
8017,Gowalia Tank,18.96245,72.809703,Dark Temptations,18.94299933727028,72.82810953771249,Bakery
8018,Gowalia Tank,18.96245,72.809703,Jai Hind Lunch Home,19.002182526961953,72.82951152511662,Seafood Restaurant
8019,Gowalia Tank,18.96245,72.809703,Yazdani Bakery,18.93319143074909,72.83359064269625,Bakery
8020,Gowalia Tank,18.96245,72.809703,India Jones,18.927878457481018,72.82066393146417,Restaurant
8021,Gowalia Tank,18.96245,72.809703,Haji Tikka,18.960212639536078,72.83069898958891,BBQ Joint
8022,Gowalia Tank,18.96245,72.809703,Café at the NCPA,18.92525684284292,72.81957843982663,Café
8023,Gowalia Tank,18.96245,72.809703,Ladu Samrat,18.994526327955356,72.83657359834994,Maharashtrian Restaurant
8024,Gowalia Tank,18.96245,72.809703,Café Noorani,18.977187310225997,72.81174624509663,Indian Restaurant
8025,Gowalia Tank,18.96245,72.809703,Pratap Lunch Home,18.933605218629197,72.83285417004964,Seafood Restaurant
8026,Gowalia Tank,18.96245,72.809703,Gola's,18.949306841562212,72.81945304261365,Food Truck
8027,Gowalia Tank,18.96245,72.809703,Blue Tokai Coffee Roasters,18.989441319127916,72.82533717622034,Café
8028,Gowalia Tank,18.96245,72.809703,Chinese-n-Grill,18.954864340418663,72.83380395481826,Chinese Restaurant
8029,Gowalia Tank,18.96245,72.809703,Surti Hotel,18.952567249812088,72.82990537116653,Food
8030,Gowalia Tank,18.96245,72.809703,Sher-E-Punjab,18.937943835353455,72.83785334602881,Indian Restaurant
8031,Gowalia Tank,18.96245,72.809703,Balwas,18.93954817320922,72.82831136080151,Indian Restaurant
8032,Gowalia Tank,18.96245,72.809703,Umame,18.931966467648092,72.8282430677147,Japanese Restaurant
8033,Gowalia Tank,18.96245,72.809703,Café Mondegar,18.924219037574055,72.83210608191361,Café
8034,Gowalia Tank,18.96245,72.809703,Burma Burma,18.929590298584472,72.83204264290254,Asian Restaurant
8035,Gowalia Tank,18.96245,72.809703,H Parmesha Fast Food Corner,18.930392315607495,72.83354934229565,Fast Food Restaurant
8036,Gowalia Tank,18.96245,72.809703,Gajalee,18.994493074691302,72.82440446200073,Indian Restaurant
8037,Gowalia Tank,18.96245,72.809703,Golden Dragon,18.9284790979465,72.83249344629071,Chinese Restaurant
8038,Gowalia Tank,18.96245,72.809703,Fenix Oberoi,18.927143611688816,72.82014258477373,Restaurant
8039,Gowalia Tank,18.96245,72.809703,PizzaExpress Colaba,18.923899084049445,72.83345215349688,Pizza Place
8040,Gowalia Tank,18.96245,72.809703,Joss,18.927955354996875,72.8318478536963,Japanese Restaurant
8041,Gowalia Tank,18.96245,72.809703,Kala Ghoda Café,18.928515092036694,72.83235419845913,Café
8042,Gowalia Tank,18.96245,72.809703,The Nutcracker,18.9285089238906,72.83368287546709,Breakfast Spot
8043,Gowalia Tank,18.96245,72.809703,Trupti,18.99467157396348,72.82372442848079,Indian Restaurant
8044,Gowalia Tank,18.96245,72.809703,Gloria Restaurant,18.97548454239597,72.83388434849309,Asian Restaurant
8045,Gowalia Tank,18.96245,72.809703,Bombay Canteen,19.00341017043938,72.82781561443936,Indian Restaurant
8046,Gowalia Tank,18.96245,72.809703,Swati Snacks,18.92443615043811,72.82475613548655,Chaat Place
8047,Gowalia Tank,18.96245,72.809703,Mahesh Lunch Home,18.934120608422297,72.83382111973616,Indian Restaurant
8048,Gowalia Tank,18.96245,72.809703,PA PA YA,18.994414593814927,72.82420804246968,Molecular Gastronomy Restaurant
8049,Gowalia Tank,18.96245,72.809703,Subway,18.99511443877421,72.8250222905259,Sandwich Place
8050,Gowalia Tank,18.96245,72.809703,Kebabs & Kurries,18.997937687421697,72.83763946175854,Indian Restaurant
8051,Gowalia Tank,18.96245,72.809703,Mad Over Donuts,18.995205240247778,72.82496298658846,Donut Shop
8052,Gowalia Tank,18.96245,72.809703,Status,18.924562,72.821526,Indian Restaurant
8053,Gowalia Tank,18.96245,72.809703,Le15 Cafe,18.923805770003625,72.83265128731728,Café
8054,Gowalia Tank,18.96245,72.809703,Cafe Excelsior,18.937701207635694,72.8335661466234,Café
8055,Gowalia Tank,18.96245,72.809703,Leopold Café,18.922827901254987,72.83170853612214,Café
8056,Gowalia Tank,18.96245,72.809703,The Table,18.924099,72.833097,New American Restaurant
8057,Dava Bazaar,18.946882,72.831362,Shree Thaker Bhojnalay,18.951216985262224,72.82832591412115,Indian Restaurant
8058,Dava Bazaar,18.946882,72.831362,Royal China,18.938715239156295,72.83293313173236,Chinese Restaurant
8059,Dava Bazaar,18.946882,72.831362,Bhagat Tarachand Restaurant,18.951801999721898,72.83048598110027,Indian Restaurant
8060,Dava Bazaar,18.946882,72.831362,Gulshan-E-Iran,18.948117926668065,72.83542708588257,Middle Eastern Restaurant
8061,Dava Bazaar,18.946882,72.831362,Food for Thought,18.932030548104755,72.83166719005116,Café
8062,Dava Bazaar,18.946882,72.831362,Shalimar Restaurant,18.958180122249892,72.83236650763473,Indian Restaurant
8063,Dava Bazaar,18.946882,72.831362,Britannia & Co.,18.934683361330222,72.8401828706296,Parsi Restaurant
8064,Dava Bazaar,18.946882,72.831362,Jaffer Bhai's Delhi Darbar,18.961417197216175,72.82337928586074,Indian Restaurant
8065,Dava Bazaar,18.946882,72.831362,Trishna,18.928618767483165,72.83235598103688,Seafood Restaurant
8066,Dava Bazaar,18.946882,72.831362,The Bayview - Hotel Marine Plaza,18.931876096865885,72.82303056777508,Italian Restaurant
8067,Dava Bazaar,18.946882,72.831362,Yazdani Bakery,18.93319143074909,72.83359064269625,Bakery
8068,Dava Bazaar,18.946882,72.831362,Palms - Catholic Gymkhana,18.94975999002401,72.82001852587977,Restaurant
8069,Dava Bazaar,18.946882,72.831362,The Sassy Spoon,18.928425922468104,72.82251196171583,Diner
8070,Dava Bazaar,18.946882,72.831362,Pizza By The Bay,18.933515653026742,72.823924806057,Pizza Place
8071,Dava Bazaar,18.946882,72.831362,Dark Temptations,18.94299933727028,72.82810953771249,Bakery
8072,Dava Bazaar,18.946882,72.831362,Mohd Ali Road,18.954751326725216,72.83319816783988,BBQ Joint
8073,Dava Bazaar,18.946882,72.831362,Sher-E-Punjab,18.937943835353455,72.83785334602881,Indian Restaurant
8074,Dava Bazaar,18.946882,72.831362,Pratap Lunch Home,18.933605218629197,72.83285417004964,Seafood Restaurant
8075,Dava Bazaar,18.946882,72.831362,Kebab Korner,18.935090246815065,72.82402901317175,Indian Restaurant
8076,Dava Bazaar,18.946882,72.831362,The J,18.9303738249949,72.82673394356861,Fast Food Restaurant
8077,Dava Bazaar,18.946882,72.831362,"The Oriental Blossom, Marine Plaza",18.93160511562937,72.82312062346041,Asian Restaurant
8078,Dava Bazaar,18.946882,72.831362,Vinay Health Home,18.95301089843378,72.82512881320312,Fast Food Restaurant
8079,Dava Bazaar,18.946882,72.831362,Sarvi,18.96685250452282,72.82922116407411,Middle Eastern Restaurant
8080,Dava Bazaar,18.946882,72.831362,Delhi Darbar,18.961580689107752,72.82352680100172,Indian Restaurant
8081,Dava Bazaar,18.946882,72.831362,Swati Snacks,18.96644170253803,72.81353124991814,Indian Restaurant
8082,Dava Bazaar,18.946882,72.831362,H Parmesha Fast Food Corner,18.930392315607495,72.83354934229565,Fast Food Restaurant
8083,Dava Bazaar,18.946882,72.831362,"Long & Short, The GastroBar",18.935054048809455,72.82401389773644,Gastropub
8084,Dava Bazaar,18.946882,72.831362,Mahesh Lunch Home,18.934120608422297,72.83382111973616,Indian Restaurant
8085,Dava Bazaar,18.946882,72.831362,Burma Burma,18.929590298584472,72.83204264290254,Asian Restaurant
8086,Dava Bazaar,18.946882,72.831362,Café Mondegar,18.924219037574055,72.83210608191361,Café
8087,Dava Bazaar,18.946882,72.831362,The Nutcracker,18.9285089238906,72.83368287546709,Breakfast Spot
8088,Dava Bazaar,18.946882,72.831362,Golden Dragon,18.9284790979465,72.83249344629071,Chinese Restaurant
8089,Dava Bazaar,18.946882,72.831362,Kala Ghoda Café,18.928515092036694,72.83235419845913,Café
8090,Dava Bazaar,18.946882,72.831362,PizzaExpress Colaba,18.923899084049445,72.83345215349688,Pizza Place
8091,Dava Bazaar,18.946882,72.831362,Joss,18.927955354996875,72.8318478536963,Japanese Restaurant
8092,Dava Bazaar,18.946882,72.831362,Umame,18.931966467648092,72.8282430677147,Japanese Restaurant
8093,Dava Bazaar,18.946882,72.831362,Badshah,18.947243551536065,72.833455829912,Fast Food Restaurant
8094,Dava Bazaar,18.946882,72.831362,Dakshin Bar And Kitchen,18.93648945230135,72.83748977150547,Seafood Restaurant
8095,Dava Bazaar,18.946882,72.831362,The Malabar Hill Club,18.954392250210518,72.8035103932751,Restaurant
8096,Dava Bazaar,18.946882,72.831362,Taste of Kerala,18.934205482667142,72.833215449282,Indian Restaurant
8097,Dava Bazaar,18.946882,72.831362,India Jones,18.927878457481018,72.82066393146417,Restaurant
8098,Dava Bazaar,18.946882,72.831362,Le15 Cafe,18.923805770003625,72.83265128731728,Café
8099,Dava Bazaar,18.946882,72.831362,The Table,18.924099,72.833097,New American Restaurant
8100,Dava Bazaar,18.946882,72.831362,Café at the NCPA,18.92525684284292,72.81957843982663,Café
8101,Dava Bazaar,18.946882,72.831362,Wasabi by Morimoto,18.922011858054795,72.83366279313577,Japanese Restaurant
8102,Dava Bazaar,18.946882,72.831362,Leopold Café,18.922827901254987,72.83170853612214,Café
8103,Dava Bazaar,18.946882,72.831362,145 Kala Ghoda,18.928088355756284,72.83184438252898,Café
8104,Dava Bazaar,18.946882,72.831362,New Martin,18.91862420333764,72.82951216623856,Indian Restaurant
8105,Dava Bazaar,18.946882,72.831362,Al Rehmani,18.961842975722288,72.8318178382764,Indian Restaurant
8106,Dava Bazaar,18.946882,72.831362,Delhi Zaika,18.96184899547976,72.8311663573967,Restaurant
8107,Dava Bazaar,18.946882,72.831362,Crystal,18.955930610388766,72.8120951495242,Indian Restaurant
8108,Dava Bazaar,18.946882,72.831362,Chinese-n-Grill,18.954864340418663,72.83380395481826,Chinese Restaurant
8109,Dava Bazaar,18.946882,72.831362,Surti Hotel,18.952567249812088,72.82990537116653,Food
8110,Dava Bazaar,18.946882,72.831362,Cream Centre,18.955504728100184,72.81318601567378,Mexican Restaurant
8111,Dava Bazaar,18.946882,72.831362,Swati Snacks,18.92443615043811,72.82475613548655,Chaat Place
8112,Dava Bazaar,18.946882,72.831362,Soam,18.957492031614574,72.80888354503129,Indian Restaurant
8113,Dava Bazaar,18.946882,72.831362,Piccadilly,18.921425293487804,72.83093565394984,Falafel Restaurant
8114,Dava Bazaar,18.946882,72.831362,Café Basilico,18.91860901934294,72.83048426934867,Diner
8115,Dava Bazaar,18.946882,72.831362,Sukhsagar,18.956065697702584,72.8134137609859,Snack Place
8116,Dava Bazaar,18.946882,72.831362,The Pantry,18.928774696503215,72.83225647688218,Deli / Bodega
8117,Dava Bazaar,18.946882,72.831362,Thai Pavilion,18.914246393461482,72.82108040339331,Thai Restaurant
8118,Dava Bazaar,18.946882,72.831362,Theobroma,18.970734914004037,72.80981586266414,Bakery
8119,Dava Bazaar,18.946882,72.831362,Fenix Oberoi,18.927143611688816,72.82014258477373,Restaurant
8120,Dava Bazaar,18.946882,72.831362,Khyber Restaurant,18.928133650077747,72.83154069845135,Indian Restaurant
8121,Dava Bazaar,18.946882,72.831362,Status,18.924562,72.821526,Indian Restaurant
8122,Dava Bazaar,18.946882,72.831362,Catholic Gymkhana,18.94968068708717,72.82033307360804,Gastropub
8123,Dava Bazaar,18.946882,72.831362,Souk,18.922433917282156,72.83393382078587,Mediterranean Restaurant
8124,Dava Bazaar,18.946882,72.831362,Sahakari Bhandar Restaurant,18.924767018432732,72.83195134644758,Indian Restaurant
